0.0,0.2461790257784398,0.011292901798664923,0.0,0.011292901798664923,0.09034321438931939,0.0,0.0,0.011292901798664923,0.07227664932227404,0.0,0.03613313013409072,0.01806656506704536
0.2619807770532966,0.0,0.0,0.23488612397977487,0.0,0.23488612397977487,0.09034321438931939,0.0,0.0,0.23488612397977487,0.07227664932227404,0.0,0.03613313013409072
0.045171607194659694,0.01806656506704536,0.0,0.2461790257784398,0.0,0.0,0.0,0.09034321438931939,0.0,0.0,0.0,0.07227664932227404,0.0
0.009038477060568982,0.27101925411386557,0.2529526890468202,0.0,0.0,0.0,0.0,0.23488612397977487,0.09034321438931939,0.0,0.23488612397977487,0.0,0.07227664932227404
0.08130473732875042,0.0,0.03613313013409072,0.01806656506704536,0.0,0.2461790257784398,0.011292901798664923,0.0,0.0,0.09034321438931939,0.0,0.0,0.0
0.0,0.30715238424795627,0.0,0.03613313013409072,0.5872101154223909,0.0,0.0,0.23488612397977487,0.0,0.0,0.09034321438931939,0.23488612397977487,0.0
0.0,0.0,0.07227664932227404,0.0,0.37039055650966135,0.01806656506704536,0.0,0.2461790257784398,0.0,0.0,0.0,0.09034321438931939,0.0
0.0,0.0,0.0,0.30715238424795627,0.33425742637557065,0.27101925411386557,0.2529526890468202,0.0,0.0,0.0,0.0,0.0,0.32521894931500167
0.09937130239579578,0.0,0.0,0.0,0.07227664932227404,0.0,0.03613313013409072,0.01806656506704536,0.0,0.2461790257784398,0.011292901798664923,0.0,0.011292901798664923
0.0,0.32521894931500167,0.0,0.0,0.0,0.07227664932227404,0.0,0.03613313013409072,0.5872101154223909,0.0,0.23488612397977487,0.23488612397977487,0.0
0.0,0.0,0.09034321438931939,0.23488612397977487,0.0,0.0,0.07227664932227404,0.0,0.37039055650966135,0.2529526890468202,0.0,0.011292901798664923,0.23488612397977487
0.0,0.0,0.0,0.09034321438931939,0.0,0.23488612397977487,0.0,0.07227664932227404,0.33425742637557065,0.27101925411386557,0.01806656506704536,0.0,0.23488612397977487
0.009038477060568982,0.0,0.0,0.0,0.09034321438931939,0.0,0.0,0.23488612397977487,0.07227664932227404,0.0,0.27101925411386557,0.2529526890468202,0.0
