0.0,0.17268221571733405,0.007920900241500689,0.0,0.007920900241500689,0.0,0.0,0.08871573031796247,0.007920900241500689,0.0,0.0,0.0,0.0,0.0,0.0,0.10138999451094095,0.007920900241500689,0.0,0.0,0.05069705677191392,0.0,0.02534852838595696,0.01267426419297848
0.1837706522488576,0.0,0.0,0.16476131547583334,0.0,0.16476131547583334,0.0,0.0,0.08871573031796247,0.16476131547583334,0.0,0.0,0.0,0.0,0.0,0.16476131547583334,0.10138999451094095,0.0,0.0,0.0,0.05069705677191392,0.0,0.02534852838595696
0.031683600966002756,0.01267426419297848,0.0,0.17268221571733405,0.0,0.0,0.0,0.0,0.0,0.08871573031796247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10138999451094095,0.0,0.0,0.0,0.05069705677191392,0.0
0.006335072580045792,0.1901098438617903,0.17743557966881182,0.0,0.0,0.0,0.0,0.16476131547583334,0.0,0.0,0.08871573031796247,0.16476131547583334,0.0,0.0,0.0,0.0,0.16476131547583334,0.0,0.10138999451094095,0.0,0.0,0.0,0.05069705677191392
0.05703212935195971,0.0,0.02534852838595696,0.01267426419297848,0.0,0.17268221571733405,0.007920900241500689,0.0,0.0,0.0,0.0,0.08871573031796247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10138999451094095,0.0,0.0,0.0
0.0,0.21545837224774728,0.0,0.02534852838595696,0.41190328868958337,0.0,0.0,0.16476131547583334,0.0,0.0,0.0,0.0,0.08871573031796247,0.16476131547583334,0.0,0.0,0.0,0.16476131547583334,0.0,0.0,0.10138999451094095,0.0,0.0
0.0,0.0,0.05069705677191392,0.0,0.2598162374067285,0.01267426419297848,0.0,0.17268221571733405,0.0,0.0,0.0,0.0,0.0,0.08871573031796247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10138999451094095,0.0
0.0,0.0,0.0,0.21545837224774728,0.23446770902077155,0.1901098438617903,0.17743557966881182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2534770457937958,0.0,0.0,0.0,0.16476131547583334,0.0,0.0,0.0,0.10138999451094095
0.10772918612387364,0.0,0.0,0.0,0.05069705677191392,0.0,0.02534852838595696,0.01267426419297848,0.0,0.17268221571733405,0.007920900241500689,0.0,0.007920900241500689,0.0,0.0,0.08871573031796247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2661513099867743,0.0,0.0,0.0,0.05069705677191392,0.0,0.02534852838595696,0.41190328868958337,0.0,0.0,0.16476131547583334,0.0,0.16476131547583334,0.0,0.0,0.08871573031796247,0.0,0.0,0.16476131547583334,0.0,0.0,0.0
0.0,0.0,0.10138999451094095,0.0,0.0,0.0,0.05069705677191392,0.0,0.2598162374067285,0.01267426419297848,0.0,0.17268221571733405,0.0,0.0,0.0,0.0,0.0,0.08871573031796247,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.2661513099867743,0.0,0.0,0.0,0.05069705677191392,0.23446770902077155,0.1901098438617903,0.17743557966881182,0.0,0.0,0.0,0.16476131547583334,0.0,0.0,0.0,0.08871573031796247,0.0,0.16476131547583334,0.0,0.0
0.006335072580045792,0.0,0.0,0.0,0.10138999451094095,0.0,0.0,0.0,0.05069705677191392,0.0,0.02534852838595696,0.01267426419297848,0.0,0.17268221571733405,0.007920900241500689,0.0,0.0,0.0,0.0,0.08871573031796247,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.2661513099867743,0.0,0.0,0.0,0.21545837224774728,0.0,0.02534852838595696,0.41190328868958337,0.0,0.16476131547583334,0.0,0.0,0.0,0.0,0.0,0.08871573031796247,0.16476131547583334,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.10138999451094095,0.16476131547583334,0.0,0.0,0.05069705677191392,0.16476131547583334,0.2598162374067285,0.17743557966881182,0.0,0.007920900241500689,0.0,0.0,0.0,0.0,0.0,0.08871573031796247,0.16476131547583334
0.0,0.16476131547583334,0.0,0.0,0.0,0.0,0.0,0.10138999451094095,0.0,0.0,0.0,0.05069705677191392,0.23446770902077155,0.02534852838595696,0.01267426419297848,0.0,0.16476131547583334,0.16476131547583334,0.0,0.16476131547583334,0.0,0.0,0.08871573031796247
0.09505492193089515,0.0,0.0,0.16476131547583334,0.0,0.0,0.0,0.0,0.10138999451094095,0.0,0.0,0.0,0.05069705677191392,0.0,0.02534852838595696,0.17743557966881182,0.0,0.007920900241500689,0.17268221571733405,0.0,0.17268221571733405,0.0,0.0
0.0,0.08871573031796247,0.0,0.0,0.0,0.16476131547583334,0.0,0.0,0.0,0.10138999451094095,0.0,0.0,0.0,0.05069705677191392,0.0,0.1901098438617903,0.24714197321375,0.0,0.16476131547583334,0.0,0.0,0.16476131547583334,0.0
