0.0,0.4276876476155037,8.721673055568351e-07,0.0,8.721673055568351e-07,0.2501097055386645,0.0,5.745751302657698e-07,8.721673055568351e-07,0.0,0.0,3.2838185383598984e-07,0.0,1.6412885095318662e-07,8.206442547659331e-08
0.42769609205730047,0.0,0.4276843130188262,2.462553523945882e-06,0.0,2.462553523945882e-06,0.25649665537327426,0.0,5.745751302657698e-07,2.462553523945882e-06,0.0,0.0,3.2838185383598984e-07,0.0,1.6412885095318662e-07
2.052231396562916e-07,0.42769358853363976,0.0,0.4276876476155037,0.0,0.0,0.0,0.25649665537327426,0.0,5.745751302657698e-07,0.0,0.0,0.0,3.2838185383598984e-07,0.0
4.1094288703104966e-08,2.6266823748990687e-06,0.4276960509630117,0.0,0.4276843130188262,0.0,0.0,2.462553523945882e-06,0.25649665537327426,0.0,5.745751302657698e-07,2.462553523945882e-06,0.0,0.0,3.2838185383598984e-07
3.693519906094782e-07,0.0,1.6412885095318662e-07,0.42769358853363976,0.0,3.3347208295027175e-06,8.721673055568351e-07,0.0,0.0,0.2303791934722724,0.0,5.745751302657698e-07,0.0,0.0,0.0
0.25011709307508445,2.7908112258522553e-06,0.0,1.6412885095318662e-07,2.5855880861959637e-06,0.0,0.41434075091119577,2.462553523945882e-06,0.0,0.0,0.2501097055386645,0.0,5.745751302657698e-07,2.462553523945882e-06,0.0
0.0,0.2564987895449444,3.2838185383598984e-07,0.0,2.052231396562916e-07,0.4143446088082567,0.0,0.4143440856320253,0.0,0.0,0.0,0.25649665537327426,0.0,5.745751302657698e-07,0.0
0.0,0.0,0.2564987895449444,2.7908112258522553e-06,4.1094288703104966e-08,2.6266823748990687e-06,0.4143470713617806,0.0,0.41434075091119577,0.0,0.0,0.0,0.25649665537327426,0.0,3.037128654211652e-06
6.156694189688747e-07,0.0,0.0,0.2564987895449444,3.2838185383598984e-07,0.0,1.6412885095318662e-07,0.4143446088082567,0.0,0.4143440856320253,8.721673055568351e-07,0.0,8.721673055568351e-07,0.25649665537327426,0.0
0.0,3.037128654211652e-06,0.0,0.0,0.23038641687984135,3.2838185383598984e-07,0.0,1.6412885095318662e-07,0.41434711245606937,0.0,0.0,2.462553523945882e-06,0.0,2.462553523945882e-06,0.2303791934722724
0.0,0.0,5.745751302657698e-07,0.0,0.0,0.25011709307508445,3.2838185383598984e-07,0.0,2.052231396562916e-07,8.206442547659331e-08,0.0,0.4079571356732636,0.0,0.0,0.0
0.0,0.0,0.0,3.037128654211652e-06,0.0,0.0,0.2564987895449444,3.2838185383598984e-07,4.1094288703104966e-08,2.6266823748990687e-06,0.40796537489192064,0.0,0.407953801076586,0.0,2.462553523945882e-06
4.1094288703104966e-08,0.0,0.0,0.0,5.745751302657698e-07,0.0,0.0,0.2564987895449444,3.2838185383598984e-07,0.0,1.6412885095318662e-07,0.4079629123383967,0.0,0.4079571356732636,8.721673055568351e-07
0.0,0.0,0.0,0.0,0.0,3.037128654211652e-06,0.0,0.0,0.2564987895449444,2.7908112258522553e-06,0.0,1.6412885095318662e-07,0.40796541598620933,0.0,0.40795626363010995
0.0,0.0,0.0,0.0,0.0,0.0,5.745751302657698e-07,2.462553523945882e-06,0.0,0.23038641687984135,3.2838185383598984e-07,2.462553523945882e-06,2.052231396562916e-07,0.40796537489192064,0.0
