0.0,0.11930009090786073,0.00547227237592291,0.0,0.00547227237592291,0.0,0.0,0.0,0.00547227237592291,0.0,0.0,0.0,0.0,0.0,0.0,0.13134022841307647,0.00547227237592291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14009643335364577,0.00547227237592291,0.0,0.0,0.0,0.0,0.0,0.0,0.07004821667682289,0.0,0.0,0.0,0.03502339691454562,0.0,0.017512409881138634,0.008756204940569317
0.12696212594279177,0.0,0.0,0.11382781853193781,0.0,0.11382781853193781,0.0,0.0,0.0,0.11382781853193781,0.0,0.0,0.0,0.0,0.0,0.0,0.13134022841307647,0.11382781853193781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11382781853193781,0.14009643335364577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07004821667682289,0.0,0.0,0.0,0.03502339691454562,0.0,0.017512409881138634
0.02189051235142329,0.008756204940569317,0.0,0.11930009090786073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13134022841307647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14009643335364577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07004821667682289,0.0,0.0,0.0,0.03502339691454562,0.0
0.0043781024702846585,0.13134022841307647,0.12258402347250713,0.0,0.0,0.0,0.0,0.11382781853193781,0.0,0.0,0.0,0.11382781853193781,0.0,0.0,0.0,0.0,0.0,0.0,0.13134022841307647,0.11382781853193781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11382781853193781,0.0,0.14009643335364577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07004821667682289,0.0,0.0,0.0,0.03502339691454562
0.03940149938483028,0.0,0.017512409881138634,0.008756204940569317,0.0,0.11930009090786073,0.00547227237592291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13134022841307647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14009643335364577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07004821667682289,0.0,0.0,0.0
0.0,0.14885121544648344,0.0,0.017512409881138634,0.28456954632984455,0.0,0.0,0.11382781853193781,0.0,0.0,0.0,0.0,0.0,0.11382781853193781,0.0,0.0,0.0,0.0,0.0,0.0,0.13134022841307647,0.11382781853193781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11382781853193781,0.0,0.0,0.14009643335364577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07004821667682289,0.0,0.0
0.0,0.0,0.03502339691454562,0.0,0.17949793273847603,0.008756204940569317,0.0,0.11930009090786073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13134022841307647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14009643335364577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07004821667682289,0.0
0.0,0.0,0.0,0.14885121544648344,0.16198552285733742,0.13134022841307647,0.12258402347250713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11382781853193781,0.0,0.0,0.0,0.0,0.0,0.0,0.13134022841307647,0.11382781853193781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11382781853193781,0.0,0.0,0.0,0.14009643335364577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07004821667682289
0.07442631914710755,0.0,0.0,0.0,0.03502339691454562,0.0,0.017512409881138634,0.008756204940569317,0.0,0.11930009090786073,0.00547227237592291,0.0,0.00547227237592291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13134022841307647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14009643335364577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1838760352087607,0.0,0.0,0.0,0.03502339691454562,0.0,0.017512409881138634,0.28456954632984455,0.0,0.0,0.11382781853193781,0.0,0.11382781853193781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13134022841307647,0.11382781853193781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11382781853193781,0.0,0.0,0.0,0.0,0.14009643335364577,0.0,0.0,0.0,0.0,0.0,0.0
