0.0,0.3118335369813375,1.424492318675519e-06,0.0,1.424492318675519e-06,0.0,0.0,0.3118280904068613,1.424492318675519e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.424492318675519e-06,2.2792111718312325e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.424492318675519e-06,2.1451261252821e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07256306264105e-06,0.0,0.0,0.0,5.362228764445192e-07,0.0,2.6817009309826537e-07,1.3408504654913268e-07
0.3118441115170033,0.0,0.3118280904068613,4.022082157465935e-06,0.0,4.022082157465935e-06,0.0,0.0,0.2900339495242053,4.022082157465935e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.022082157465935e-06,2.2792111718312325e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.022082157465935e-06,2.1451261252821e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07256306264105e-06,0.0,0.0,0.0,5.362228764445192e-07,0.0,2.6817009309826537e-07
3.3515396149682596e-07,0.31184002245097747,0.0,0.3118335369813375,0.0,0.0,0.0,0.0,0.0,0.2900339495242053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2792111718312325e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1451261252821e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07256306264105e-06,0.0,0.0,0.0,5.362228764445192e-07,0.0
6.698386839856059e-08,4.290134940812188e-06,0.3118440445331349,0.0,0.3118280904068613,0.0,0.0,4.022082157465935e-06,0.0,0.0,0.2900339495242053,4.022082157465935e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.022082157465935e-06,2.2792111718312325e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.022082157465935e-06,0.0,2.1451261252821e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07256306264105e-06,0.0,0.0,0.0,5.362228764445192e-07
6.033240545950913e-07,0.0,2.6817009309826537e-07,0.31184002245097747,0.0,0.3118335369813375,1.424492318675519e-06,0.0,0.0,0.0,0.0,0.2900339495242053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2792111718312325e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1451261252821e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07256306264105e-06,0.0,0.0,0.0
0.0,4.558305033910454e-06,0.0,2.6817009309826537e-07,0.3118441115170033,0.0,0.3118280904068613,4.022082157465935e-06,0.0,0.0,0.0,0.0,0.2900339495242053,4.022082157465935e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.022082157465935e-06,2.2792111718312325e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.022082157465935e-06,0.0,0.0,2.1451261252821e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07256306264105e-06,0.0,0.0
0.0,0.0,5.362228764445192e-07,0.0,3.3515396149682596e-07,0.31184002245097747,0.0,5.4465744761414535e-06,0.0,0.0,0.0,0.0,0.0,0.27960209606742065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2792111718312325e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1451261252821e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07256306264105e-06,0.0
0.31183935214305447,0.0,0.0,4.558305033910454e-06,6.698386839856059e-08,4.290134940812188e-06,4.156167204015067e-06,0.0,0.2900339495242053,0.0,0.0,0.0,0.0,0.0,0.3118280904068613,4.022082157465935e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.022082157465935e-06,2.2792111718312325e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.022082157465935e-06,0.0,0.0,0.0,2.1451261252821e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07256306264105e-06
1.1395469310396106e-06,0.29003636270311395,0.0,0.0,5.362228764445192e-07,0.0,2.6817009309826537e-07,0.29003703312834667,0.0,0.2900393959813717,1.424492318675519e-06,0.0,1.424492318675519e-06,0.0,0.0,0.2900339495242053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2792111718312325e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1451261252821e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.094645220106985e-06,0.29003636270311395,0.0,0.0,5.362228764445192e-07,0.0,2.6817009309826537e-07,0.29004112219437256,0.0,0.2900339495242053,4.022082157465935e-06,0.0,4.022082157465935e-06,0.0,0.0,0.2900339495242053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.022082157465935e-06,2.2792111718312325e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.022082157465935e-06,0.0,0.0,0.0,0.0,2.1451261252821e-06,0.0,0.0,0.0,0.0,0.0,0.0
