0.0,0.36111158770432966,1.4950938465508992e-06,0.0,1.4950938465508992e-06,0.0,0.0,0.0,1.4950938465508992e-06,0.0,0.22581323802968756,0.0,0.0,0.0,0.0,0.0,1.4950938465508992e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9399891739937e-06,0.0,0.0,0.0,1.4950938465508992e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2514397229779796e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1256591790534612e-06,0.0,0.0,0.0,5.628902719622592e-07,0.0,2.814451359811296e-07,1.4066188555503628e-07
0.3611229679669238,0.0,0.36110587129753796,4.22143430997483e-06,0.0,4.22143430997483e-06,0.0,0.0,0.0,4.22143430997483e-06,0.0,0.2367621083401031,0.0,0.0,0.0,0.0,0.0,4.22143430997483e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9399891739937e-06,0.0,0.0,0.0,4.22143430997483e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2514397229779796e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1256591790534612e-06,0.0,0.0,0.0,5.628902719622592e-07,0.0,2.814451359811296e-07
3.5183676119417617e-07,0.3611186761409886,0.0,0.36111158770432966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2367621083401031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9399891739937e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2514397229779796e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1256591790534612e-06,0.0,0.0,0.0,5.628902719622592e-07,0.0
7.039162521304663e-08,4.502758081084902e-06,0.3611228975752986,0.0,0.36110587129753796,0.0,0.0,4.22143430997483e-06,0.0,0.0,0.0,4.22143430997483e-06,0.0,0.2367621083401031,0.0,0.0,0.0,0.0,0.0,4.22143430997483e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9399891739937e-06,0.0,0.0,0.0,4.22143430997483e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2514397229779796e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1256591790534612e-06,0.0,0.0,0.0,5.628902719622592e-07
6.331605323042488e-07,0.0,2.814451359811296e-07,0.3611186761409886,0.0,0.36111158770432966,1.4950938465508992e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20293894990177563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9399891739937e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2514397229779796e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1256591790534612e-06,0.0,0.0,0.0
0.0,4.784203217066031e-06,0.0,2.814451359811296e-07,0.3611229679669238,0.0,0.36110587129753796,4.22143430997483e-06,0.0,0.0,0.0,0.0,0.0,4.22143430997483e-06,0.0,0.20293894990177563,0.0,0.0,0.0,0.0,0.0,4.22143430997483e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9399891739937e-06,0.0,0.0,0.0,4.22143430997483e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2514397229779796e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1256591790534612e-06,0.0,0.0
0.0,0.0,5.628902719622592e-07,0.0,3.5183676119417617e-07,0.3611186761409886,0.0,0.36111158770432966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20293894990177563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9399891739937e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2514397229779796e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1256591790534612e-06,0.0
0.0,0.0,0.0,4.784203217066031e-06,7.039162521304663e-08,4.502758081084902e-06,0.3611228975752986,0.0,0.36110587129753796,0.0,0.0,0.0,0.0,0.0,0.0,4.22143430997483e-06,0.0,0.20293894990177563,0.0,0.0,0.0,0.0,0.0,4.22143430997483e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9399891739937e-06,0.0,0.0,0.0,4.22143430997483e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2514397229779796e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1256591790534612e-06
1.1960508042665078e-06,0.0,0.0,0.0,5.628902719622592e-07,0.0,2.814451359811296e-07,0.3611186761409886,0.0,0.36111158770432966,1.4950938465508992e-06,0.0,1.4950938465508992e-06,0.0,0.0,0.0,0.0,0.0,0.20293894990177563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9399891739937e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2514397229779796e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.3470934890282905e-06,0.0,0.0,0.0,5.628902719622592e-07,0.0,2.814451359811296e-07,0.3611229679669238,0.0,0.0,4.22143430997483e-06,0.0,4.22143430997483e-06,0.0,0.0,0.0,0.0,0.0,0.19199007971272497,0.0,0.0,0.0,0.0,0.0,4.22143430997483e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9399891739937e-06,0.0,0.0,0.0,4.22143430997483e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2514397229779796e-06,0.0,0.0,0.0,0.0,0.0,0.0
