0.0,0.3033347006846129,1.2558163475813352e-06,0.0,1.7286634132073075e-06,0.0,0.3033298988033837,0.0,1.2558163475813352e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2558163475813352e-06,0.0,0.0,0.0,1.8911577740487943e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.455788870243972e-07,0.0,0.0,0.0,1.7286634132073075e-06,0.0,2.3636591069921252e-07,1.1824057746337982e-07
0.30334426007804366,0.0,0.3033298988033837,3.5459496373983763e-06,0.0,4.018796703024349e-06,0.0,0.3125269792492897,3.5459496373983763e-06,0.0,0.0,0.0,3.5459496373983763e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5459496373983763e-06,1.8911577740487943e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.455788870243972e-07,0.0,0.0,0.0,4.7284706562597217e-07,0.0,2.3636591069921252e-07
2.954861994309024e-07,0.3033406550081176,0.0,0.3033347006846129,0.0,0.0,4.7284706562597217e-07,0.0,0.3125269792492897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8911577740487943e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.455788870243972e-07,0.0,0.0,0.0,4.7284706562597217e-07,0.0
5.912028873168991e-08,3.7824307923251356e-06,0.30334420095775494,0.0,0.3033298988033837,0.0,0.0,4.018796703024349e-06,0.0,0.31253052519892704,0.0,0.0,0.0,3.5459496373983763e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5459496373983763e-06,0.0,1.8911577740487943e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.455788870243972e-07,0.0,0.0,0.0,4.7284706562597217e-07
5.318521101301149e-07,0.0,2.3636591069921252e-07,0.3033406550081176,0.0,0.3033347006846129,1.2558163475813352e-06,0.0,4.7284706562597217e-07,0.0,0.28411543560783514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8911577740487943e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.455788870243972e-07,0.0,0.0,0.0
0.0,4.018796703024349e-06,0.0,2.3636591069921252e-07,0.30334426007804366,0.0,0.0,3.5459496373983763e-06,0.0,4.7284706562597217e-07,3.5459496373983763e-06,0.27491835527717345,0.0,0.0,3.5459496373983763e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5459496373983763e-06,0.0,0.0,1.8911577740487943e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.455788870243972e-07,0.0,0.0
0.3033400640357187,0.0,4.7284706562597217e-07,0.0,2.954861994309024e-07,1.1824057746337982e-07,0.0,0.3125317810152746,0.0,0.0,4.7284706562597217e-07,0.0,0.3033298988033837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8911577740487943e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.455788870243972e-07,0.0
0.0,0.31252957962004,0.0,4.018796703024349e-06,5.912028873168991e-08,3.7824307923251356e-06,0.3125337165420763,0.0,0.3125269792492897,0.0,0.0,4.018796703024349e-06,0.0,0.3125269792492897,0.0,3.5459496373983763e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5459496373983763e-06,0.0,0.0,0.0,1.8911577740487943e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.455788870243972e-07
1.0046991757560872e-06,3.5459496373983763e-06,0.31252957962004,0.0,4.7284706562597217e-07,0.0,2.3636591069921252e-07,0.31253017059243887,0.0,0.3125317810152746,4.801881229207259e-06,0.0,1.7286634132073075e-06,0.0,0.3125269792492897,0.0,3.5459496373983763e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5459496373983763e-06,0.0,0.0,0.0,1.8911577740487943e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9.455788870243972e-07,0.0,0.31253312556967744,0.0,4.7284706562597217e-07,0.0,2.3636591069921252e-07,0.312533775662365,0.0,0.3125269792492897,3.5459496373983763e-06,0.0,4.7284706562597217e-07,0.0,0.3125269792492897,0.0,3.5459496373983763e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5459496373983763e-06,0.0,0.0,0.0,1.8911577740487943e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,9.455788870243972e-07,0.0,0.28411779961267486,3.5459496373983763e-06,4.7284706562597217e-07,0.0,3.8414358368292785e-06,0.31253017059243887,0.0,0.3125317810152746,0.0,0.0,4.7284706562597217e-07,0.0,0.28411543560783514,0.0,3.5459496373983763e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5459496373983763e-06,0.0,0.0,0.0,1.8911577740487943e-06,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,9.455788870243972e-07,0.0,0.2749282840283535,0.0,4.018796703024349e-06,5.912028873168991e-08,3.7824307923251356e-06,0.3125337165420763,0.0,0.0,0.0,0.0,4.7284706562597217e-07,0.0,0.27491835527717345,0.0,3.5459496373983763e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5459496373983763e-06,0.0,0.0,0.0,1.8911577740487943e-06,0.0,0.0,0.0,0.0
5.912028873168991e-08,3.5459496373983763e-06,0.0,0.0,9.455788870243972e-07,0.0,0.3033400640357187,0.0,4.7284706562597217e-07,0.0,2.3636591069921252e-07,1.1824057746337982e-07,0.0,0.3125317810152746,4.801881229207259e-06,0.0,4.018796703024349e-06,0.0,0.3033298988033837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5459496373983763e-06,0.0,0.0,0.0,1.8911577740487943e-06,0.0,0.0,0.0
