0.0,0.13295437514108968,0.005682265448337649,0.0,0.005682265448337649,0.0,0.0,0.0,0.005682265448337649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005682265448337649,0.14545413185627737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727280886541013,0.0,0.0,0.0,0.03636404432705065,0.0,0.018182022163525324,0.014772253804137688
0.13181710387065207,0.0,0.12727210969275204,0.11818212133695198,0.0,0.11818212133695198,0.0,0.0,0.0,0.11818212133695198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11818212133695198,0.14545413185627737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727280886541013,0.0,0.0,0.0,0.03636404432705065,0.0,0.018182022163525324
0.022727016341425346,0.12727210969275204,0.0,0.014772253804137688,0.11818212133695198,0.0,0.11818212133695198,0.0,0.0,0.0,0.11818212133695198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11818212133695198,0.14545413185627737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727280886541013,0.0,0.0,0.0,0.03636404432705065,0.0
0.0045449941779000195,0.13636414350047732,0.009089988355800039,0.0,0.12727210969275204,0.0,0.0,0.11818212133695198,0.0,0.0,0.0,0.11818212133695198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11818212133695198,0.14545413185627737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727280886541013,0.0,0.0,0.0,0.03636404432705065
0.04090903850495067,0.0,0.13636414350047732,0.12727210969275204,0.0,0.014772253804137688,0.005682265448337649,0.0,0.11818212133695198,0.0,0.0,0.0,0.11818212133695198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11818212133695198,0.14545413185627737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727280886541013,0.0,0.0,0.0
0.0,0.15454616566400264,0.0,0.018182022163525324,0.177273182005428,0.0,0.12727210969275204,0.11818212133695198,0.0,0.0,0.0,0.0,0.0,0.11818212133695198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11818212133695198,0.14545413185627737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727280886541013,0.0,0.0
0.0,0.0,0.15454616566400264,0.0,0.18636317036122804,0.12727210969275204,0.0,0.014772253804137688,0.11818212133695198,0.0,0.0,0.0,0.0,0.0,0.11818212133695198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11818212133695198,0.14545413185627737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727280886541013,0.0
0.0,0.0,0.0,0.15454616566400264,0.16818114819770272,0.13636414350047732,0.009089988355800039,0.0,0.12727210969275204,0.0,0.0,0.0,0.0,0.0,0.0,0.11818212133695198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11818212133695198,0.14545413185627737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727280886541013
0.07727308283200132,0.0,0.0,0.0,0.15454616566400264,0.0,0.13636414350047732,0.12727210969275204,0.0,0.014772253804137688,0.005682265448337649,0.0,0.005682265448337649,0.0,0.0,0.0,0.11818212133695198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11818212133695198,0.14545413185627737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.19090816453912807,0.0,0.0,0.0,0.03636404432705065,0.0,0.018182022163525324,0.177273182005428,0.0,0.12727210969275204,0.11818212133695198,0.0,0.11818212133695198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11818212133695198,0.14545413185627737,0.0,0.0,0.0,0.0,0.0,0.0
