0.0,0.1652190691671909,0.007579835386356342,0.0,0.007579835386356342,0.0,0.0,0.0,0.007579835386356342,0.0,0.0,0.0,0.0,0.1576425685082373,0.0,0.0,0.007579835386356342,0.0,0.0,0.0,0.0,0.09701055487219197,0.0,0.0,0.0,0.04850361007239462,0.0,0.024253472399898668,0.01212506883624798
0.17583017176260923,0.0,0.0,0.1576425685082373,0.0,0.1576425685082373,0.0,0.0,0.0,0.1576425685082373,0.0,0.0,0.0,0.0,0.1576425685082373,0.0,0.0,0.1576425685082373,0.0,0.0,0.0,0.0,0.09701055487219197,0.0,0.0,0.0,0.04850361007239462,0.0,0.024253472399898668
0.030316006818022656,0.01212506883624798,0.0,0.1652190691671909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1576425685082373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09701055487219197,0.0,0.0,0.0,0.04850361007239462,0.0
0.00606253441812399,0.18189270618073325,0.16976763734448524,0.0,0.0,0.0,0.0,0.1576425685082373,0.0,0.0,0.0,0.1576425685082373,0.0,0.0,0.0,0.0,0.1576425685082373,0.0,0.0,0.1576425685082373,0.0,0.0,0.0,0.0,0.09701055487219197,0.0,0.0,0.0,0.04850361007239462
0.054569479217921324,0.0,0.024253472399898668,0.01212506883624798,0.0,0.1652190691671909,0.007579835386356342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1576425685082373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09701055487219197,0.0,0.0,0.0
0.0,0.2061461785806319,0.0,0.024253472399898668,0.3941047539068918,0.0,0.0,0.1576425685082373,0.0,0.0,0.0,0.0,0.0,0.1576425685082373,0.0,0.0,0.0,0.0,0.1576425685082373,0.0,0.0,0.1576425685082373,0.0,0.0,0.0,0.0,0.09701055487219197,0.0,0.0
0.0,0.0,0.04850361007239462,0.0,0.24858725423490255,0.01212506883624798,0.0,0.1652190691671909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1576425685082373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09701055487219197,0.0
0.0,0.0,0.0,0.2061461785806319,0.2243371165624066,0.18189270618073325,0.16976763734448524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1576425685082373,0.0,0.0,0.0,0.0,0.1576425685082373,0.0,0.0,0.1576425685082373,0.0,0.0,0.0,0.0,0.09701055487219197
0.10307308929031594,0.0,0.0,0.0,0.04850361007239462,0.0,0.024253472399898668,0.01212506883624798,0.0,0.1652190691671909,0.007579835386356342,0.0,0.007579835386356342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1576425685082373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2546531233804292,0.0,0.0,0.0,0.04850361007239462,0.0,0.024253472399898668,0.3941047539068918,0.0,0.0,0.1576425685082373,0.0,0.1576425685082373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1576425685082373,0.0,0.0,0.1576425685082373,0.0,0.0,0.0
