0.0,0.17462760405874944,0.008011634022166675,0.0,0.008011634022166675,0.06408410058268373,0.0,0.0,0.008011634022166675,0.0,0.0,0.0,0.0,0.10253186945389904,0.0,0.0,0.008011634022166675,0.05126817762561195,0.0,0.025631845914143553,0.012815922957071776
0.18584209737085286,0.0,0.0,0.16661597003658277,0.0,0.16661597003658277,0.06408410058268373,0.0,0.0,0.16661597003658277,0.0,0.0,0.0,0.16661597003658277,0.10253186945389904,0.0,0.0,0.0,0.05126817762561195,0.0,0.025631845914143553
0.03204205029134186,0.012815922957071776,0.0,0.17462760405874944,0.0,0.0,0.0,0.06408410058268373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10253186945389904,0.0,0.0,0.0,0.05126817762561195,0.0
0.006410204377198308,0.19224781595072632,0.17943189299365456,0.0,0.0,0.0,0.0,0.16661597003658277,0.06408410058268373,0.0,0.16661597003658277,0.0,0.0,0.0,0.16661597003658277,0.0,0.10253186945389904,0.0,0.0,0.0,0.05126817762561195
0.05767389620548541,0.0,0.025631845914143553,0.012815922957071776,0.0,0.17462760405874944,0.008011634022166675,0.0,0.0,0.06408410058268373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10253186945389904,0.0,0.0,0.0
0.0,0.21787966186486987,0.0,0.025631845914143553,0.4165376821927945,0.0,0.0,0.16661597003658277,0.0,0.0,0.06408410058268373,0.16661597003658277,0.0,0.0,0.0,0.16661597003658277,0.0,0.0,0.10253186945389904,0.0,0.0
0.0,0.0,0.05126817762561195,0.0,0.2627376351132835,0.012815922957071776,0.0,0.17462760405874944,0.0,0.0,0.0,0.06408410058268373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10253186945389904,0.0
0.0,0.0,0.0,0.21787966186486987,0.23710578919913997,0.19224781595072632,0.17943189299365456,0.0,0.0,0.0,0.0,0.0,0.23070007061926648,0.0,0.0,0.0,0.16661597003658277,0.0,0.0,0.0,0.10253186945389904
0.10894207383109736,0.0,0.0,0.0,0.05126817762561195,0.0,0.025631845914143553,0.012815922957071776,0.0,0.17462760405874944,0.008011634022166675,0.0,0.008011634022166675,0.06408410058268373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2691478394904818,0.0,0.0,0.0,0.05126817762561195,0.0,0.025631845914143553,0.4165376821927945,0.0,0.16661597003658277,0.16661597003658277,0.0,0.0,0.06408410058268373,0.0,0.0,0.16661597003658277,0.0,0.0,0.0
0.0,0.0,0.10253186945389904,0.16661597003658277,0.0,0.0,0.05126817762561195,0.0,0.2627376351132835,0.17943189299365456,0.0,0.008011634022166675,0.16661597003658277,0.0,0.0,0.06408410058268373,0.0,0.0,0.16661597003658277,0.0,0.0
0.0,0.0,0.0,0.10253186945389904,0.0,0.16661597003658277,0.0,0.05126817762561195,0.23710578919913997,0.19224781595072632,0.012815922957071776,0.0,0.16661597003658277,0.0,0.0,0.0,0.06408410058268373,0.0,0.0,0.16661597003658277,0.0
0.006410204377198308,0.0,0.0,0.0,0.10253186945389904,0.0,0.0,0.16661597003658277,0.05126817762561195,0.0,0.19224781595072632,0.17943189299365456,0.0,0.008011634022166675,0.008011634022166675,0.0,0.0,0.06408410058268373,0.0,0.0,0.16661597003658277
0.0,0.16661597003658277,0.0,0.0,0.0,0.10253186945389904,0.0,0.0,0.0,0.05126817762561195,0.0,0.025631845914143553,0.24992171215621173,0.0,0.16661597003658277,0.16661597003658277,0.0,0.16661597003658277,0.06408410058268373,0.0,0.0
0.0,0.0,0.0,0.16661597003658277,0.0,0.0,0.10253186945389904,0.0,0.0,0.0,0.05126817762561195,0.0,0.2627376351132835,0.17943189299365456,0.0,0.008011634022166675,0.16661597003658277,0.0,0.16661597003658277,0.06408410058268373,0.0
0.0,0.0,0.0,0.0,0.0,0.16661597003658277,0.0,0.10253186945389904,0.0,0.0,0.0,0.05126817762561195,0.23710578919913997,0.19224781595072632,0.012815922957071776,0.0,0.16661597003658277,0.0,0.0,0.16661597003658277,0.06408410058268373
0.07048981916255719,0.0,0.0,0.0,0.0,0.0,0.0,0.16661597003658277,0.10253186945389904,0.0,0.0,0.0,0.05126817762561195,0.0,0.19224781595072632,0.17943189299365456,0.0,0.008011634022166675,0.008011634022166675,0.0,0.17462760405874944
0.0,0.06408410058268373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2691478394904818,0.0,0.0,0.0,0.21787966186486987,0.0,0.025631845914143553,0.24992171215621173,0.0,0.16661597003658277,0.16661597003658277,0.0
0.0,0.0,0.06408410058268373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2691478394904818,0.0,0.0,0.0,0.21787966186486987,0.0,0.2627376351132835,0.17943189299365456,0.0,0.008011634022166675,0.16661597003658277
0.0,0.0,0.0,0.06408410058268373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2691478394904818,0.0,0.0,0.0,0.21787966186486987,0.23710578919913997,0.19224781595072632,0.012815922957071776,0.0,0.16661597003658277
0.0,0.0,0.0,0.0,0.06408410058268373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2691478394904818,0.0,0.0,0.0,0.45498993686133465,0.0,0.19224781595072632,0.17943189299365456,0.0
