0.0,0.11369099253049907,0.005214984105053304,0.0,0.005214984105053304,0.0,0.0,0.0,0.005214984105053304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005214984105053304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2086074999027641,0.0,0.0,0.0,0.0,0.0,0.0,0.005214984105053304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133509559269828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066754779634914,0.0,0.0,0.0,0.033376711842404344,0.0,0.01668903389625483,0.008344516948127415
0.12099278384763687,0.0,0.0,0.10847600842544575,0.0,0.10847600842544575,0.0,0.0,0.0,0.10847600842544575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10847600842544575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2086074999027641,0.0,0.0,0.0,0.0,0.0,0.0,0.10847600842544575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133509559269828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066754779634914,0.0,0.0,0.0,0.033376711842404344,0.0,0.01668903389625483
0.020861292370318536,0.008344516948127415,0.0,0.11369099253049907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2086074999027641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133509559269828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066754779634914,0.0,0.0,0.0,0.033376711842404344,0.0
0.004172258474063707,0.1251650423217006,0.11682052537357317,0.0,0.0,0.0,0.0,0.10847600842544575,0.0,0.0,0.0,0.10847600842544575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10847600842544575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2086074999027641,0.0,0.0,0.0,0.0,0.0,0.0,0.10847600842544575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133509559269828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066754779634914,0.0,0.0,0.0,0.033376711842404344
0.03754897031646805,0.0,0.01668903389625483,0.008344516948127415,0.0,0.11369099253049907,0.005214984105053304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2086074999027641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133509559269828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066754779634914,0.0,0.0,0.0
0.0,0.1418527202678501,0.0,0.01668903389625483,0.2711900210636144,0.0,0.0,0.10847600842544575,0.0,0.0,0.0,0.0,0.0,0.10847600842544575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10847600842544575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2086074999027641,0.0,0.0,0.0,0.0,0.0,0.0,0.10847600842544575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133509559269828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066754779634914,0.0,0.0
0.0,0.0,0.033376711842404344,0.0,0.17105852958629603,0.008344516948127415,0.0,0.11369099253049907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2086074999027641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133509559269828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066754779634914,0.0
0.0,0.0,0.0,0.1418527202678501,0.15436949569004121,0.1251650423217006,0.11682052537357317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10847600842544575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10847600842544575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2086074999027641,0.0,0.0,0.0,0.0,0.0,0.0,0.10847600842544575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133509559269828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066754779634914
0.07092703810897771,0.0,0.0,0.0,0.033376711842404344,0.0,0.01668903389625483,0.008344516948127415,0.0,0.11369099253049907,0.005214984105053304,0.0,0.005214984105053304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2086074999027641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133509559269828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.17523078806035974,0.0,0.0,0.0,0.033376711842404344,0.0,0.01668903389625483,0.2711900210636144,0.0,0.0,0.10847600842544575,0.0,0.10847600842544575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10847600842544575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2086074999027641,0.0,0.0,0.0,0.0,0.0,0.0,0.10847600842544575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133509559269828,0.0,0.0,0.0,0.0,0.0,0.0
