0.0,0.1737031087759636,0.007968743062994416,0.0,0.007968743062994416,0.0,0.07649477007230818,0.0,0.007968743062994416,0.0,0.0,0.0,0.0,0.0,0.10199302676307756,0.0,0.007968743062994416,0.0,0.05099651338153878,0.0,0.02549825669076939,0.012749128345384695
0.18486020961956215,0.0,0.0,0.16573866849000105,0.0,0.16573866849000105,0.0,0.07649477007230818,0.0,0.16573866849000105,0.0,0.0,0.0,0.0,0.16573866849000105,0.10199302676307756,0.0,0.0,0.0,0.05099651338153878,0.0,0.02549825669076939
0.03187066947494581,0.012749128345384695,0.0,0.1737031087759636,0.0,0.0,0.0,0.0,0.07649477007230818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10199302676307756,0.0,0.0,0.0,0.05099651338153878,0.0
0.006372412784176421,0.1912326224037386,0.1784834940583539,0.0,0.0,0.0,0.0,0.16573866849000105,0.0,0.07649477007230818,0.0,0.16573866849000105,0.0,0.0,0.0,0.16573866849000105,0.0,0.10199302676307756,0.0,0.0,0.0,0.05099651338153878
0.057368926165715206,0.0,0.02549825669076939,0.012749128345384695,0.0,0.1737031087759636,0.007968743062994416,0.0,0.0,0.0,0.07649477007230818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10199302676307756,0.0,0.0,0.0
0.0,0.21673087909450797,0.0,0.02549825669076939,0.41434021705945484,0.0,0.0,0.16573866849000105,0.0,0.0,0.0,0.07649477007230818,0.16573866849000105,0.0,0.0,0.0,0.16573866849000105,0.0,0.0,0.10199302676307756,0.0,0.0
0.0,0.0,0.05099651338153878,0.0,0.2613549796918703,0.012749128345384695,0.0,0.1737031087759636,0.0,0.0,0.0,0.0,0.07649477007230818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10199302676307756,0.0
0.0,0.0,0.0,0.21673087909450797,0.23585672300110094,0.1912326224037386,0.1784834940583539,0.0,0.0,0.0,0.0,0.0,0.0,0.24222913578527738,0.0,0.0,0.0,0.16573866849000105,0.0,0.0,0.0,0.10199302676307756
0.10836543954725399,0.0,0.0,0.0,0.05099651338153878,0.0,0.02549825669076939,0.012749128345384695,0.0,0.1737031087759636,0.007968743062994416,0.0,0.007968743062994416,0.0,0.07649477007230818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.26772739247604677,0.0,0.0,0.0,0.05099651338153878,0.0,0.02549825669076939,0.41434021705945484,0.0,0.0,0.16573866849000105,0.16573866849000105,0.0,0.0,0.07649477007230818,0.0,0.0,0.16573866849000105,0.0,0.0,0.0
0.0,0.0,0.10199302676307756,0.0,0.0,0.0,0.05099651338153878,0.0,0.2613549796918703,0.012749128345384695,0.0,0.1737031087759636,0.0,0.0,0.0,0.0,0.07649477007230818,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.26772739247604677,0.0,0.0,0.0,0.05099651338153878,0.23585672300110094,0.1912326224037386,0.1784834940583539,0.0,0.0,0.16573866849000105,0.0,0.0,0.0,0.07649477007230818,0.0,0.16573866849000105,0.0,0.0
0.006372412784176421,0.0,0.0,0.0,0.10199302676307756,0.16573866849000105,0.0,0.0,0.05099651338153878,0.16573866849000105,0.02549825669076939,0.012749128345384695,0.0,0.1737031087759636,0.007968743062994416,0.0,0.0,0.0,0.07649477007230818,0.0,0.16573866849000105,0.0
0.0,0.0,0.0,0.0,0.0,0.10199302676307756,0.0,0.16573866849000105,0.0,0.05099651338153878,0.0,0.1912326224037386,0.41434021705945484,0.0,0.0,0.0,0.0,0.0,0.0,0.07649477007230818,0.0,0.16573866849000105
0.0,0.16573866849000105,0.0,0.0,0.0,0.0,0.10199302676307756,0.0,0.0,0.0,0.05099651338153878,0.0,0.2613549796918703,0.012749128345384695,0.0,0.1737031087759636,0.16573866849000105,0.0,0.16573866849000105,0.0,0.07649477007230818,0.0
0.0,0.0,0.0,0.16573866849000105,0.0,0.0,0.0,0.10199302676307756,0.0,0.0,0.0,0.05099651338153878,0.23585672300110094,0.02549825669076939,0.1784834940583539,0.0,0.0,0.16573866849000105,0.0,0.16573866849000105,0.0,0.07649477007230818
0.0828671828564846,0.0,0.0,0.0,0.0,0.16573866849000105,0.0,0.0,0.10199302676307756,0.0,0.0,0.0,0.05099651338153878,0.0,0.1912326224037386,0.012749128345384695,0.0,0.1737031087759636,0.007968743062994416,0.0,0.1737031087759636,0.0
0.0,0.07649477007230818,0.0,0.0,0.0,0.0,0.0,0.16573866849000105,0.0,0.10199302676307756,0.0,0.0,0.0,0.05099651338153878,0.0,0.1912326224037386,0.41434021705945484,0.0,0.0,0.0,0.0,0.16573866849000105
0.0,0.0,0.07649477007230818,0.0,0.0,0.0,0.0,0.0,0.0,0.16573866849000105,0.10199302676307756,0.0,0.0,0.0,0.21673087909450797,0.0,0.2613549796918703,0.012749128345384695,0.0,0.1737031087759636,0.16573866849000105,0.0
0.0,0.0,0.0,0.07649477007230818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26772739247604677,0.0,0.0,0.0,0.21673087909450797,0.23585672300110094,0.02549825669076939,0.1784834940583539,0.0,0.0,0.16573866849000105
0.0,0.0,0.0,0.0,0.07649477007230818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26772739247604677,0.0,0.0,0.0,0.4525876020956089,0.0,0.1912326224037386,0.012749128345384695,0.0,0.1737031087759636
0.0,0.0,0.0,0.0,0.0,0.07649477007230818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26772739247604677,0.0,0.0,0.0,0.21673087909450797,0.0,0.1912326224037386,0.41434021705945484,0.0
