0.0,0.2492725084537212,0.011435538411104574,0.054880704858475945,0.011435538411104574,0.0,0.0,0.07318250607365627,0.011435538411104574,0.036591253036828135,0.018289451821647814
0.2652773224718546,0.0,0.0,0.23783697004261664,0.054880704858475945,0.23783697004261664,0.0,0.23783697004261664,0.07318250607365627,0.0,0.036591253036828135
0.0457421536444183,0.018289451821647814,0.0,0.2492725084537212,0.0,0.054880704858475945,0.0,0.0,0.0,0.07318250607365627,0.0
0.009150900607590162,0.27442822307944476,0.25613877125779694,0.0,0.0,0.0,0.2927300242946251,0.0,0.23783697004261664,0.0,0.07318250607365627
0.08233340668124643,0.0,0.036591253036828135,0.018289451821647814,0.0,0.2492725084537212,0.011435538411104574,0.054880704858475945,0.0,0.0,0.0
0.0,0.3110194761162729,0.0,0.036591253036828135,0.5945985998033079,0.0,0.23783697004261664,0.0,0.054880704858475945,0.23783697004261664,0.0
0.0,0.0,0.07318250607365627,0.23783697004261664,0.375051081582339,0.25613877125779694,0.0,0.011435538411104574,0.0,0.054880704858475945,0.23783697004261664
0.0,0.23783697004261664,0.0,0.07318250607365627,0.3384598285455109,0.036591253036828135,0.018289451821647814,0.0,0.23783697004261664,0.23783697004261664,0.054880704858475945
0.06403160546606611,0.0,0.0,0.23783697004261664,0.07318250607365627,0.0,0.036591253036828135,0.25613877125779694,0.0,0.011435538411104574,0.2492725084537212
0.0,0.054880704858475945,0.0,0.0,0.0,0.3110194761162729,0.0,0.27442822307944476,0.3567616297606912,0.0,0.23783697004261664
0.0,0.0,0.054880704858475945,0.0,0.0,0.0,0.3110194761162729,0.0,0.6129004010184882,0.25613877125779694,0.0
