0.0,0.3637958282664033,1.2685285140950779e-06,0.0,1.2685285140950779e-06,0.0,0.0,0.0,0.22030052461560015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2685285140950779e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9102787226742935e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.223667875432225e-06,0.0,0.0,0.0,4.776263924226013e-07,0.0,2.387564844572728e-07,1.1943495398266423e-07
0.36380596174946,0.0,0.36379097793692833,3.581800960891315e-06,0.0,3.581800960891315e-06,0.0,0.0,0.0,0.22959282014573265,0.0,0.0,0.0,0.0,0.0,0.0,3.581800960891315e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.581800960891315e-06,1.9102787226742935e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.551393613371468e-07,0.0,0.0,0.0,4.776263924226013e-07,0.0,2.387564844572728e-07
2.9853067320263275e-07,0.36380232028773385,0.0,0.3637958282664033,0.0,0.0,0.0,0.0,0.0,0.0,0.22958923834477177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9102787226742935e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.551393613371468e-07,0.0,0.0,0.0,4.776263924226013e-07,0.0
5.966076523730426e-08,3.820557445348587e-06,0.36380590208869473,0.0,0.36379097793692833,0.0,0.0,3.581800960891315e-06,0.0,0.0,0.0,0.22959282014573265,0.0,0.0,0.0,0.0,0.0,3.581800960891315e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.581800960891315e-06,0.0,1.9102787226742935e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.551393613371468e-07,0.0,0.0,0.0,4.776263924226013e-07
5.372871576599055e-07,0.0,2.387564844572728e-07,0.36380232028773385,0.0,0.3637958282664033,1.2685285140950779e-06,0.0,0.0,0.0,0.0,0.0,0.22958923834477177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9102787226742935e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.551393613371468e-07,0.0,0.0,0.0
0.0,4.05931392980586e-06,0.0,2.387564844572728e-07,0.36380596174946,0.0,0.36379097793692833,3.581800960891315e-06,0.0,0.0,0.0,0.0,0.0,0.22959282014573265,0.0,0.0,0.0,0.0,3.581800960891315e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.581800960891315e-06,0.0,0.0,1.9102787226742935e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.551393613371468e-07,0.0,0.0
0.0,0.0,4.776263924226013e-07,0.0,2.9853067320263275e-07,0.36380232028773385,0.0,0.3637958282664033,0.0,0.0,0.0,0.0,0.0,0.0,0.22958923834477177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9102787226742935e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.551393613371468e-07,0.0
0.0,0.0,0.0,4.05931392980586e-06,5.966076523730426e-08,3.820557445348587e-06,0.36380590208869473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22030283788804694,0.0,0.0,0.0,3.581800960891315e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.581800960891315e-06,0.0,0.0,0.0,1.9102787226742935e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.551393613371468e-07
0.22030886725488819,0.0,0.0,0.0,4.776263924226013e-07,0.0,2.387564844572728e-07,1.1943495398266423e-07,0.0,0.37308581052408896,1.2685285140950779e-06,0.0,1.2685285140950779e-06,0.0,0.0,0.0,0.22029925608708606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9102787226742935e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2295947304244553,0.0,0.0,0.0,4.776263924226013e-07,0.0,2.387564844572728e-07,0.373088302892255,0.0,0.37308096019461395,3.581800960891315e-06,0.0,3.581800960891315e-06,0.0,0.0,0.0,0.22958923834477177,0.0,0.0,3.581800960891315e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.581800960891315e-06,0.0,0.0,0.0,0.0,1.9102787226742935e-06,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.22959114862349442,0.0,0.0,0.0,4.776263924226013e-07,0.0,2.9853067320263275e-07,0.3730846614305288,0.0,0.37308581052408896,0.0,0.0,0.0,0.0,0.0,0.0,0.22958923834477177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9102787226742935e-06,0.0,0.0,0.0,0.0,0.0
