0.0,0.11982281991269363,0.0054962498554996025,0.0,0.0054962498554996025,0.0,0.0,0.0,0.0054962498554996025,0.0,0.0,0.0,0.0,0.0,0.12312114145884366,0.0,0.0054962498554996025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14071028426214297,0.0,0.0054962498554996025,0.0,0.0,0.0,0.0,0.0,0.07035514213107148,0.0,0.0,0.0,0.03517685652447289,0.0,0.0175891428032993,0.00879457140164965
0.1275184271596685,0.0,0.0,0.11432657005719402,0.0,0.11432657005719402,0.0,0.0,0.0,0.11432657005719402,0.0,0.0,0.0,0.0,0.0,0.12312114145884366,0.0,0.11432657005719402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11432657005719402,0.14071028426214297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07035514213107148,0.0,0.0,0.0,0.03517685652447289,0.0,0.0175891428032993
0.021986428504124123,0.00879457140164965,0.0,0.11982281991269363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12312114145884366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14071028426214297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07035514213107148,0.0,0.0,0.0,0.03517685652447289,0.0
0.004397285700824825,0.13191571286049333,0.12312114145884366,0.0,0.0,0.0,0.0,0.11432657005719402,0.0,0.0,0.0,0.11432657005719402,0.0,0.0,0.0,0.0,0.0,0.12312114145884366,0.0,0.11432657005719402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11432657005719402,0.0,0.14071028426214297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07035514213107148,0.0,0.0,0.0,0.03517685652447289
0.03957414222529771,0.0,0.0175891428032993,0.00879457140164965,0.0,0.11982281991269363,0.0054962498554996025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12312114145884366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14071028426214297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07035514213107148,0.0,0.0,0.0
0.0,0.14950342658166693,0.0,0.0175891428032993,0.28581642514298505,0.0,0.0,0.11432657005719402,0.0,0.0,0.0,0.0,0.0,0.11432657005719402,0.0,0.0,0.0,0.0,0.0,0.12312114145884366,0.0,0.11432657005719402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11432657005719402,0.0,0.0,0.14071028426214297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07035514213107148,0.0,0.0
0.0,0.0,0.03517685652447289,0.0,0.18028442648744067,0.00879457140164965,0.0,0.11982281991269363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12312114145884366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14071028426214297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07035514213107148,0.0
0.0,0.0,0.0,0.14950342658166693,0.16269528368414138,0.13191571286049333,0.12312114145884366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11432657005719402,0.0,0.0,0.0,0.0,0.0,0.12312114145884366,0.0,0.11432657005719402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11432657005719402,0.0,0.0,0.0,0.14071028426214297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07035514213107148
0.07475242783189631,0.0,0.0,0.0,0.03517685652447289,0.0,0.0175891428032993,0.00879457140164965,0.0,0.11982281991269363,0.0054962498554996025,0.0,0.0054962498554996025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12312114145884366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14071028426214297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1846817121882655,0.0,0.0,0.0,0.03517685652447289,0.0,0.0175891428032993,0.28581642514298505,0.0,0.0,0.11432657005719402,0.0,0.11432657005719402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12312114145884366,0.0,0.11432657005719402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11432657005719402,0.0,0.0,0.0,0.0,0.14071028426214297,0.0,0.0,0.0,0.0,0.0,0.0
