0.0,0.41058026156130495,8.371971319570755e-07,0.0,0.2969304306919484,0.0,0.0,0.0,1.152438878564533e-06,0.0,1.5762087330372875e-07,7.874148613860816e-08
0.4105883682110495,0.0,0.4105770603268755,2.3640372975029066e-06,0.0,0.3030634311540902,0.0,0.0,2.3640372975029066e-06,3.152417466074575e-07,0.0,1.5762087330372875e-07
1.9706056688628904e-07,0.41058596473405845,0.0,0.41058026156130495,0.0,0.0,0.30306106711679265,0.0,0.0,0.0,3.152417466074575e-07,0.0
3.94396935825603e-08,2.5216581708066354e-06,0.4105883287713559,0.0,0.0,0.0,0.0,0.29693195753211393,0.0,2.3640372975029066e-06,0.0,3.152417466074575e-07
0.29693719777112143,0.0,1.5762087330372875e-07,7.874148613860816e-08,0.0,0.39777043814799673,8.371971319570755e-07,0.0,0.29692959349481646,0.0,0.0,0.0
0.0,0.30306595281226095,0.0,1.5762087330372875e-07,0.3977733439984274,0.0,0.39776723691356725,2.3640372975029066e-06,0.0,0.30306106711679265,2.3640372975029066e-06,0.0
0.0,0.0,0.3030635887749635,0.0,1.9706056688628904e-07,0.3977709405214363,0.0,0.39777043814799673,0.0,0.0,0.30306106711679265,0.0
0.0,0.0,0.0,0.29693952236872534,3.94396935825603e-08,2.5216581708066354e-06,0.39777330455873383,0.0,0.0,0.0,0.0,0.29693195753211393
3.545435391635054e-07,2.3640372975029066e-06,0.0,0.0,0.29693715833142786,0.0,1.5762087330372875e-07,7.874148613860816e-08,0.0,0.39163896452602054,3.201234429459982e-06,0.0
0.0,3.152417466074575e-07,0.0,2.3640372975029066e-06,0.0,0.3030635887749635,0.0,1.5762087330372875e-07,0.3916469135548918,0.0,0.39163576329159105,2.3640372975029066e-06
0.0,0.0,3.152417466074575e-07,0.0,0.0,2.3640372975029066e-06,0.3030635887749635,0.0,2.5609599633626833e-06,0.3916445100779007,0.0,0.39163896452602054
0.0,0.0,0.0,3.152417466074575e-07,0.0,0.0,0.0,0.29693952236872534,3.94396935825603e-08,2.5216581708066354e-06,0.3916468741151982,0.0
