83200000.00,83298928.57,83299042.86,0.00,83299271.43,0.00,0.00,0.00,985.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1900.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
83299028.57,83200000.00,0.00,83298971.43,0.00,83299200.00,0.00,0.00,0.00,914.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1828.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
83299142.86,0.00,0.00,83298928.57,0.00,0.00,83299200.00,0.00,83200000.00,0.00,914.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1828.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
171.43,83298971.43,83298857.14,0.00,0.00,0.00,0.00,83299200.00,0.00,83200000.00,0.00,914.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1828.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
83299371.43,0.00,0.00,0.00,0.00,83298928.57,83299042.86,0.00,0.00,0.00,0.00,0.00,914.29,0.00,0.00,0.00,83200000.00,0.00,0.00,0.00,1828.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,83299200.00,0.00,0.00,83299028.57,0.00,0.00,83298971.43,0.00,0.00,0.00,0.00,0.00,914.29,0.00,0.00,0.00,83200000.00,0.00,0.00,0.00,1828.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,83299200.00,0.00,83299142.86,0.00,0.00,83298928.57,0.00,0.00,0.00,0.00,0.00,0.00,914.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1828.57,0.00,83200000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,83299200.00,171.43,83298971.43,83298857.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,914.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1828.57,0.00,83200000.00,0.00,0.00,0.00,0.00,0.00,0.00
1085.71,0.00,83200000.00,0.00,0.00,0.00,0.00,0.00,0.00,83298928.57,83299042.86,0.00,83299271.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1828.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,914.29,0.00,83200000.00,0.00,0.00,0.00,0.00,83299028.57,0.00,0.00,83298971.43,0.00,83299200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1828.57,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,914.29,0.00,0.00,0.00,0.00,0.00,83299142.86,0.00,83200000.00,83298928.57,0.00,0.00,83299200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1828.57,0.00,0.00,0.00,0.00,0.00
