0.00,33392226.03,116.44,0.00,116.44,0.00,0.00,0.00,116.44,0.00,17586630.14,0.00,0.00,0.00,0.00,0.00,116.44,0.00,197.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116.44,0.00,175.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.67,0.00,0.00,0.00,43.84,0.00,21.92,10.96
33393156.16,0.00,33391780.82,328.77,0.00,328.77,0.00,0.00,0.00,328.77,0.00,18439342.47,0.00,0.00,0.00,0.00,0.00,328.77,0.00,197.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,328.77,0.00,175.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.67,0.00,0.00,0.00,43.84,0.00,21.92
27.40,33392821.92,0.00,33392226.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18439342.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,197.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,175.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.67,0.00,0.00,0.00,43.84,0.00
5.48,350.68,33393150.68,0.00,33391780.82,0.00,0.00,328.77,0.00,0.00,0.00,328.77,0.00,18439342.47,0.00,0.00,0.00,0.00,0.00,328.77,0.00,197.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,328.77,0.00,175.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.67,0.00,0.00,0.00,43.84
49.32,0.00,21.92,33392821.92,0.00,33392226.03,116.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15805150.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,197.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,175.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.67,0.00,0.00,0.00
0.00,372.60,0.00,21.92,33393156.16,0.00,33391780.82,328.77,0.00,0.00,0.00,0.00,0.00,328.77,0.00,15805150.68,0.00,0.00,0.00,0.00,0.00,328.77,0.00,197.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,328.77,0.00,0.00,175.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.67,0.00,0.00
0.00,0.00,43.84,0.00,27.40,33392821.92,0.00,33392226.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15805150.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,197.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,175.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.67,0.00
0.00,0.00,0.00,372.60,5.48,350.68,33393150.68,0.00,33391780.82,0.00,0.00,0.00,0.00,0.00,0.00,328.77,0.00,15805150.68,0.00,0.00,0.00,0.00,0.00,328.77,0.00,197.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,328.77,0.00,0.00,0.00,175.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.67
93.15,0.00,0.00,0.00,43.84,0.00,21.92,33392821.92,0.00,33392226.03,116.44,0.00,116.44,0.00,0.00,0.00,0.00,0.00,15805150.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,197.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,175.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,416.44,0.00,0.00,0.00,43.84,0.00,21.92,33393156.16,0.00,0.00,328.77,0.00,328.77,0.00,0.00,0.00,0.00,0.00,14952438.36,0.00,0.00,0.00,0.00,0.00,328.77,0.00,197.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,328.77,0.00,0.00,0.00,0.00,175.34,0.00,0.00,0.00,0.00,0.00,0.00
