20971520.00,20972420.00,20972580.00,20971840.00,20972900.00,20971840.00,20971840.00,20971840.00,20973540.00,20971840.00,20971840.00,20971840.00,20971840.00,20971840.00,20971840.00,20971840.00,20974820.00,20971840.00,20971840.00,20971840.00,20971840.00,20971840.00,20971840.00,20971840.00,20971840.00,20971840.00,20971840.00,20971840.00,20971840.00,20971840.00,20971840.00,20971840.00
20974000.00,20971520.00,20971520.00,20971840.00,20971520.00,20972160.00,20971520.00,20971520.00,20971520.00,20972800.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20974080.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00
20974160.00,20971520.00,20971520.00,20972100.00,20971520.00,20971520.00,20972160.00,20971520.00,20971520.00,20971520.00,20972800.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20974080.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00
20973840.00,20971840.00,20971680.00,20971520.00,20971520.00,20971520.00,20971520.00,20972160.00,20971520.00,20971520.00,20971520.00,20972800.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20974080.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00
20974480.00,20971520.00,20971520.00,20971520.00,20971520.00,20972100.00,20972260.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20972800.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20974080.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00
20971840.00,20972160.00,20971520.00,20971520.00,20973680.00,20971520.00,20971520.00,20971840.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20972800.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20974080.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00
20971840.00,20971520.00,20972160.00,20971520.00,20973840.00,20971520.00,20971520.00,20972100.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20972800.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20974080.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00
20971840.00,20971520.00,20971520.00,20972160.00,20973520.00,20971840.00,20971680.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20972800.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20974080.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00
20975120.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20972100.00,20972260.00,20971520.00,20972580.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20974080.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00
20971840.00,20972800.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20973680.00,20971520.00,20971520.00,20971840.00,20971520.00,20972160.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20974080.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00
20971840.00,20971520.00,20972800.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20973840.00,20971520.00,20971520.00,20972100.00,20971520.00,20971520.00,20972160.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20974080.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00
20971840.00,20971520.00,20971520.00,20972800.00,20971520.00,20971520.00,20971520.00,20971520.00,20973520.00,20971840.00,20971680.00,20971520.00,20971520.00,20971520.00,20971520.00,20972160.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20974080.00,20971520.00,20971520.00,20971520.00,20971520.00
20973840.00,20971520.00,20971520.00,20971520.00,20972800.00,20971520.00,20971520.00,20971520.00,20972160.00,20971520.00,20971520.00,20971520.00,20971520.00,20972100.00,20972260.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20974080.00,20971520.00,20971520.00,20971520.00
20971840.00,20971520.00,20971520.00,20971520.00,20971520.00,20972800.00,20971520.00,20971520.00,20971520.00,20972160.00,20971520.00,20971520.00,20973680.00,20971520.00,20971520.00,20971840.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20971520.00,20974080.00,20971520.00,20971520.00
