8738133.33,8739633.33,8739900.00,8738666.67,8740433.33,8738666.67,8738666.67,8738666.67,8741500.00,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8743633.33,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8747900.00,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67,8738666.67
8742266.67,8738133.33,8738133.33,8738666.67,8738133.33,8739200.00,8738133.33,8738133.33,8738133.33,8740266.67,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8742400.00,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8746666.67,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33
8742533.33,8738133.33,8738133.33,8739100.00,8738133.33,8738133.33,8739200.00,8738133.33,8738133.33,8738133.33,8740266.67,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8742400.00,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8746666.67,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33
8742000.00,8738666.67,8738400.00,8738133.33,8738133.33,8738133.33,8738133.33,8739200.00,8738133.33,8738133.33,8738133.33,8740266.67,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8742400.00,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8746666.67,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33
8743066.67,8738133.33,8738133.33,8738133.33,8738133.33,8739100.00,8739366.67,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8740266.67,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8742400.00,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8746666.67,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33
8738666.67,8739200.00,8738133.33,8738133.33,8741733.33,8738133.33,8738133.33,8738666.67,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8740266.67,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8742400.00,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8746666.67,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33
8738666.67,8738133.33,8739200.00,8738133.33,8742000.00,8738133.33,8738133.33,8739100.00,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8740266.67,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8742400.00,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8746666.67,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33
8738666.67,8738133.33,8738133.33,8739200.00,8741466.67,8738666.67,8738400.00,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8740266.67,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8742400.00,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8746666.67,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33
8744133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8739100.00,8739366.67,8738133.33,8739900.00,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8742400.00,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8746666.67,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33
8738666.67,8740266.67,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8741733.33,8738133.33,8738133.33,8738666.67,8738133.33,8739200.00,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8742400.00,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8746666.67,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33,8738133.33
