0.00,36762454.88,415.85,0.00,435.37,0.00,0.00,0.00,18001937.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,552.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36763331.71,0.00,36762048.78,312.20,0.00,331.71,0.00,0.00,0.00,18760956.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,448.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
317.07,36763024.39,0.00,36762454.88,0.00,0.00,331.71,0.00,0.00,0.00,18760956.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,448.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.88,312.20,36763326.83,0.00,36762048.78,0.00,0.00,331.71,0.00,0.00,0.00,18760956.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,448.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
336.59,0.00,0.00,36763024.39,0.00,36762454.88,415.85,0.00,0.00,0.00,0.00,0.00,18760956.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,448.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,331.71,0.00,0.00,36763331.71,0.00,36762048.78,312.20,0.00,0.00,0.00,0.00,0.00,18760956.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,448.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,331.71,0.00,317.07,36763024.39,0.00,36762454.88,0.00,0.00,0.00,0.00,0.00,0.00,18760956.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,448.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,331.71,4.88,312.20,36763326.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18001834.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,448.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18002619.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37521576.83,415.85,0.00,435.37,0.00,0.00,0.00,18001463.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,448.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,18761112.20,0.00,0.00,0.00,0.00,0.00,0.00,37521829.27,0.00,37521170.73,312.20,0.00,331.71,0.00,0.00,0.00,18760585.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,448.78,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,18761112.20,0.00,0.00,0.00,0.00,0.00,317.07,37521521.95,0.00,37521576.83,0.00,0.00,331.71,0.00,0.00,0.00,18760585.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,448.78,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,18761112.20,0.00,0.00,0.00,0.00,4.88,312.20,37521824.39,0.00,37521170.73,0.00,0.00,331.71,0.00,0.00,0.00,18760585.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,448.78,0.00,0.00,0.00,0.00
4.88,0.00,0.00,0.00,18761112.20,0.00,0.00,0.00,331.71,0.00,0.00,37521521.95,0.00,37521576.83,415.85,0.00,0.00,0.00,0.00,0.00,18760585.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,448.78,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,18761112.20,0.00,0.00,0.00,331.71,0.00,0.00,37521829.27,0.00,37521170.73,312.20,0.00,0.00,0.00,0.00,0.00,18760585.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,448.78,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,18761112.20,0.00,0.00,0.00,331.71,0.00,317.07,37521521.95,0.00,37521576.83,0.00,0.00,0.00,0.00,0.00,0.00,18760585.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,448.78,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,18002614.63,0.00,0.00,0.00,331.71,4.88,312.20,37521824.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18001463.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,448.78
453.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18002243.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37521576.83,415.85,0.00,435.37,0.00,0.00,0.00,18001937.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,448.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18760741.46,0.00,0.00,0.00,0.00,0.00,0.00,37521829.27,0.00,37521170.73,312.20,0.00,331.71,0.00,0.00,0.00,18760956.10,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,448.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18760741.46,0.00,0.00,0.00,0.00,0.00,317.07,37521521.95,0.00,37521576.83,0.00,0.00,331.71,0.00,0.00,0.00,18760956.10,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,448.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18760741.46,0.00,0.00,0.00,0.00,4.88,312.20,37521824.39,0.00,37521170.73,0.00,0.00,331.71,0.00,0.00,0.00,18760956.10,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,448.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18760741.46,0.00,0.00,0.00,336.59,0.00,0.00,37521521.95,0.00,37521576.83,415.85,0.00,0.00,0.00,0.00,0.00,18760956.10,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,448.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18760741.46,0.00,0.00,0.00,331.71,0.00,0.00,37521829.27,0.00,37521170.73,312.20,0.00,0.00,0.00,0.00,0.00,18760956.10,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,448.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18760741.46,0.00,0.00,0.00,331.71,0.00,317.07,37521521.95,0.00,37521576.83,0.00,0.00,0.00,0.00,0.00,0.00,18760956.10,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,448.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18002243.90,0.00,0.00,0.00,331.71,4.88,312.20,37521824.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18001834.15
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,448.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18002619.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36762454.88,415.85,0.00,435.37,0.00,0.00,0.00
