0.00,0.00,86.49,23387545.95,0.00,0.00,43.24,0.00,27.03,28584832.43,0.00,28584979.73,0.00,0.00,0.00,0.00,0.00,23387351.35,0.00,0.00,108.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.97,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,410.81,23387545.95,0.00,0.00,43.24,5.41,345.95,28585156.76,0.00,28584540.54,0.00,0.00,324.32,0.00,0.00,23387351.35,0.00,0.00,108.11,0.00,324.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.32,0.00,0.00,0.00,0.00,0.00,172.97,0.00,0.00,0.00,0.00
5.41,0.00,0.00,0.00,86.49,23387545.95,0.00,0.00,43.24,0.00,21.62,28584832.43,0.00,28584979.73,114.86,0.00,0.00,0.00,0.00,23387351.35,0.00,0.00,108.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.97,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,410.81,22547048.65,0.00,0.00,367.57,0.00,21.62,28585162.16,0.00,0.00,324.32,0.00,0.00,0.00,0.00,22546162.16,0.00,0.00,108.11,324.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.32,0.00,0.00,0.00,0.00,0.00,0.00,172.97,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,86.49,25145664.86,0.00,0.00,43.24,0.00,27.03,10.81,0.00,28584979.73,0.00,0.00,0.00,0.00,0.00,25144756.76,0.00,0.00,108.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.97,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,410.81,23387545.95,0.00,0.00,367.57,5.41,345.95,28585156.76,0.00,28584540.54,0.00,0.00,0.00,0.00,0.00,23387351.35,0.00,0.00,432.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.97
178.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.49,23387545.95,0.00,0.00,43.24,0.00,21.62,28584832.43,0.00,28584979.73,114.86,0.00,114.86,0.00,0.00,23387351.35,114.86,0.00,108.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,497.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.49,23387545.95,0.00,0.00,43.24,0.00,21.62,28585162.16,0.00,28584540.54,324.32,324.32,0.00,324.32,0.00,23387351.35,0.00,0.00,108.11,0.00,0.00,0.00,0.00,0.00,0.00,324.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,172.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.49,23387545.95,0.00,0.00,43.24,0.00,27.03,28584832.43,0.00,28584979.73,0.00,0.00,0.00,0.00,0.00,23387351.35,0.00,0.00,108.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,497.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.49,23387545.95,0.00,0.00,43.24,5.41,345.95,28585156.76,0.00,28584540.54,324.32,0.00,324.32,0.00,0.00,23387351.35,0.00,0.00,108.11,0.00,0.00,0.00,0.00,0.00,324.32,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,172.97,324.32,0.00,0.00,0.00,0.00,0.00,0.00,86.49,22547048.65,0.00,0.00,48.65,324.32,21.62,28584832.43,0.00,439.19,114.86,0.00,324.32,0.00,0.00,22546162.16,0.00,0.00,108.11,0.00,0.00,0.00,0.00,0.00,324.32,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,172.97,0.00,324.32,0.00,0.00,0.00,0.00,0.00,86.49,25145664.86,0.00,0.00,43.24,0.00,345.95,340.54,0.00,28584540.54,0.00,0.00,324.32,0.00,0.00,25144756.76,0.00,0.00,108.11,0.00,0.00,0.00,0.00,0.00,324.32,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,172.97,0.00,0.00,324.32,0.00,0.00,0.00,0.00,86.49,23387545.95,0.00,324.32,43.24,0.00,27.03,28584832.43,0.00,28584979.73,324.32,0.00,0.00,0.00,0.00,23387351.35,0.00,0.00,108.11,0.00,0.00,0.00,0.00,0.00,324.32,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.97,0.00,0.00,0.00,324.32,0.00,0.00,0.00,86.49,23387545.95,0.00,0.00,367.57,5.41,21.62,28585156.76,0.00,28584540.54,324.32,0.00,0.00,0.00,0.00,23387351.35,0.00,0.00,108.11,0.00,0.00,0.00,0.00,0.00,324.32,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.97,0.00,0.00,0.00,0.00,324.32,0.00,0.00,91.89,23387545.95,0.00,0.00,367.57,0.00,345.95,28584832.43,0.00,28584979.73,114.86,0.00,114.86,0.00,0.00,23387351.35,0.00,0.00,108.11,0.00,0.00,0.00,0.00,0.00,324.32,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.97,0.00,0.00,0.00,0.00,0.00,324.32,0.00,86.49,23387545.95,0.00,0.00,367.57,0.00,345.95,28585162.16,0.00,28584540.54,0.00,0.00,0.00,0.00,0.00,23387351.35,0.00,0.00,108.11,0.00,0.00,0.00,0.00,0.00,324.32
0.00,324.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.49,23387545.95,0.00,0.00,43.24,0.00,27.03,28584832.43,0.00,28584979.73,324.32,0.00,324.32,0.00,0.00,23387351.35,324.32,0.00,108.11,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,324.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.49,22547048.65,0.00,0.00,43.24,5.41,21.62,28585156.76,0.00,0.00,324.32,0.00,324.32,0.00,0.00,22546162.16,324.32,0.00,108.11,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,324.32,0.00,0.00,0.00,0.00,0.00,0.00,172.97,0.00,0.00,0.00,5.41,0.00,0.00,0.00,86.49,25145664.86,0.00,0.00,43.24,0.00,345.95,10.81,0.00,25986385.14,114.86,0.00,324.32,0.00,0.00,25144756.76,324.32,0.00,108.11,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.32,0.00,0.00,0.00,0.00,0.00,172.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.49,23387545.95,0.00,0.00,43.24,0.00,345.95,25986545.95,0.00,25985945.95,0.00,0.00,324.32,0.00,0.00,23387351.35,324.32,0.00,108.11,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.32,0.00,0.00,0.00,0.00,172.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.49,23387545.95,0.00,0.00,367.57,0.00,27.03,25986216.22,0.00,25986385.14,324.32,0.00,0.00,0.00,0.00,23387351.35,324.32,0.00,108.11,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.32,0.00,0.00,0.00,172.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.49,23387545.95,0.00,0.00,367.57,5.41,21.62,25986540.54,0.00,25985945.95,324.32,0.00,0.00,0.00,0.00,23387351.35,324.32,0.00,108.11
113.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.32,0.00,0.00,172.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.49,23387545.95,0.00,0.00,367.57,0.00,345.95,25986216.22,0.00,25986385.14,114.86,0.00,114.86,0.00,0.00,23387351.35,439.19,0.00
0.00,108.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.32,0.00,172.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.49,23387545.95,0.00,0.00,367.57,0.00,345.95,25986545.95,0.00,25985945.95,0.00,0.00,0.00,0.00,0.00,23387351.35,324.32
0.00,0.00,108.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.32,172.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,410.81,22547048.65,0.00,0.00,43.24,0.00,27.03,25986216.22,0.00,439.19,324.32,0.00,324.32,0.00,0.00,22546162.16
0.00,0.00,0.00,108.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,497.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,410.81,25145664.86,0.00,0.00,43.24,5.41,21.62,335.14,0.00,25144756.76,324.32,0.00,324.32,0.00,0.00
0.00,0.00,0.00,0.00,108.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,497.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,410.81,23387545.95,0.00,0.00,48.65,0.00,345.95,25145718.92,0.00,25145195.95,114.86,0.00,324.32,0.00
0.00,0.00,0.00,0.00,0.00,108.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,497.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,410.81,23387545.95,0.00,0.00,43.24,0.00,345.95,25146048.65,0.00,25144756.76,0.00,0.00,324.32
0.00,0.00,0.00,0.00,0.00,0.00,108.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,497.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,410.81,23387545.95,0.00,0.00,367.57,0.00,27.03,25145718.92,0.00,25145195.95,324.32,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,108.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,497.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,410.81,23387545.95,0.00,0.00,367.57,5.41,21.62,25146043.24,0.00,25144756.76,324.32
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,497.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,416.22,23387545.95,0.00,0.00,367.57,0.00,345.95,25145718.92,0.00,25145195.95
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,497.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,410.81,22547048.65,0.00,0.00,367.57,0.00,345.95,25146048.65,0.00
