0.00,177.27,7.58,0.00,7.58,48.48,0.00,24.24,19.70
175.76,0.00,169.70,157.58,0.00,157.58,48.48,0.00,24.24
30.30,169.70,0.00,19.70,157.58,0.00,157.58,48.48,0.00
6.06,181.82,12.12,0.00,169.70,0.00,0.00,157.58,48.48
54.55,0.00,181.82,169.70,0.00,19.70,7.58,0.00,157.58
0.00,206.06,0.00,24.24,236.36,0.00,169.70,157.58,0.00
0.00,0.00,206.06,0.00,248.48,169.70,0.00,19.70,157.58
0.00,0.00,0.00,206.06,224.24,181.82,12.12,0.00,169.70
18.18,0.00,0.00,0.00,206.06,0.00,181.82,169.70,0.00
