0.00,838.46,38.46,0.00,38.46,0.00,0.00,0.00,38.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1023.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1023.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,492.31,0.00,0.00,0.00,246.15,0.00,123.08,61.54
892.31,0.00,0.00,800.00,0.00,800.00,0.00,0.00,0.00,800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1784.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,800.00,984.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,492.31,0.00,0.00,0.00,246.15,0.00,123.08
153.85,61.54,0.00,838.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,984.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,984.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,492.31,0.00,0.00,0.00,246.15,0.00
30.77,923.08,861.54,0.00,0.00,0.00,0.00,800.00,0.00,0.00,0.00,800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1784.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,800.00,0.00,984.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,492.31,0.00,0.00,0.00,246.15
276.92,0.00,123.08,61.54,0.00,838.46,38.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,984.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,984.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,492.31,0.00,0.00,0.00
0.00,1046.15,0.00,123.08,2000.00,0.00,0.00,800.00,0.00,0.00,0.00,0.00,0.00,800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1784.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,800.00,0.00,0.00,984.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,492.31,0.00,0.00
0.00,0.00,246.15,0.00,1261.54,61.54,0.00,838.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,984.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,984.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,492.31,0.00
0.00,0.00,0.00,1046.15,1138.46,923.08,861.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1784.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,800.00,0.00,0.00,0.00,984.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,492.31
523.08,0.00,0.00,0.00,246.15,0.00,123.08,61.54,0.00,838.46,38.46,0.00,38.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,984.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,984.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,1292.31,0.00,0.00,0.00,246.15,0.00,123.08,2000.00,0.00,0.00,800.00,0.00,800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1784.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,800.00,0.00,0.00,0.00,0.00,984.62,0.00,0.00,0.00,0.00,0.00,0.00
