0.00,29754210.14,123.19,0.00,123.19,0.00,0.00,0.00,123.19,0.00,18606144.93,0.00,0.00,0.00,0.00,0.00,123.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.64,0.00,0.00,0.00,123.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.75,0.00,0.00,0.00,46.38,0.00,23.19,11.59
29755147.83,0.00,29753739.13,347.83,0.00,347.83,0.00,0.00,0.00,347.83,0.00,19508289.86,0.00,0.00,0.00,0.00,0.00,347.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.64,0.00,0.00,0.00,347.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.75,0.00,0.00,0.00,46.38,0.00,23.19
28.99,29754794.20,0.00,29754210.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19508289.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.75,0.00,0.00,0.00,46.38,0.00
5.80,371.01,29755142.03,0.00,29753739.13,0.00,0.00,347.83,0.00,0.00,0.00,347.83,0.00,19508289.86,0.00,0.00,0.00,0.00,0.00,347.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.64,0.00,0.00,0.00,347.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.75,0.00,0.00,0.00,46.38
52.17,0.00,23.19,29754794.20,0.00,29754210.14,123.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16721391.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.75,0.00,0.00,0.00
0.00,394.20,0.00,23.19,29755147.83,0.00,29753739.13,347.83,0.00,0.00,0.00,0.00,0.00,347.83,0.00,16721391.30,0.00,0.00,0.00,0.00,0.00,347.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.64,0.00,0.00,0.00,347.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.75,0.00,0.00
0.00,0.00,46.38,0.00,28.99,29754794.20,0.00,29754210.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16721391.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.75,0.00
0.00,0.00,0.00,394.20,5.80,371.01,29755142.03,0.00,29753739.13,0.00,0.00,0.00,0.00,0.00,0.00,347.83,0.00,16721391.30,0.00,0.00,0.00,0.00,0.00,347.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.64,0.00,0.00,0.00,347.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.75
98.55,0.00,0.00,0.00,46.38,0.00,23.19,29754794.20,0.00,29754210.14,123.19,0.00,123.19,0.00,0.00,0.00,0.00,0.00,16721391.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,440.58,0.00,0.00,0.00,46.38,0.00,23.19,29755147.83,0.00,0.00,347.83,0.00,347.83,0.00,0.00,0.00,0.00,0.00,15819246.38,0.00,0.00,0.00,0.00,0.00,347.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.64,0.00,0.00,0.00,347.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185.51,0.00,0.00,0.00,0.00,0.00,0.00
18607049.28,0.00,92.75,0.00,0.00,0.00,46.38,0.00,28.99,11.59,0.00,30656355.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18606144.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185.51,0.00,0.00,0.00,0.00,0.00
0.00,19508452.17,0.00,440.58,0.00,0.00,0.00,46.38,5.80,371.01,30656544.93,0.00,30655884.06,0.00,0.00,347.83,0.00,0.00,0.00,0.00,0.00,19508289.86,0.00,0.00,0.00,0.00,0.00,347.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.64,0.00,0.00,0.00,347.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185.51,0.00,0.00,0.00,0.00
5.80,0.00,19508452.17,0.00,92.75,0.00,0.00,0.00,46.38,0.00,23.19,30656197.10,0.00,30656355.07,123.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19508289.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185.51,0.00,0.00,0.00
