0.00,33285559.02,186.34,0.00,16472807.10,0.00,0.00,0.00
33286091.80,0.00,33285377.05,139.89,0.00,16812913.66,0.00,0.00
142.08,33285954.10,0.00,33285559.02,0.00,0.00,16812913.66,0.00
2.19,139.89,33286089.62,0.00,0.00,0.00,0.00,16472760.66
16473182.51,0.00,0.00,0.00,0.00,33285559.02,186.34,0.00
0.00,16813053.55,0.00,0.00,33286091.80,0.00,33285377.05,139.89
0.00,0.00,16813053.55,0.00,142.08,33285954.10,0.00,33285559.02
0.00,0.00,0.00,16473180.33,2.19,139.89,33286089.62,0.00
