0.00,0.00,581.82,0.00,0.00,0.00,290.91,0.00,1490.91,72.73,0.00,990.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,1527.27,0.00,0.00,0.00,290.91,1345.45,1090.91,1018.18,0.00,0.00,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,0.00,0.00,0.00
36.36,0.00,0.00,0.00,581.82,0.00,0.00,0.00,290.91,0.00,145.45,72.73,0.00,990.91,45.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,1527.27,0.00,0.00,0.00,1236.36,0.00,145.45,2363.64,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,581.82,0.00,0.00,0.00,290.91,0.00,1490.91,72.73,0.00,990.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,1527.27,0.00,0.00,0.00,1236.36,1345.45,1090.91,1018.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64
1200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,581.82,0.00,0.00,0.00,290.91,0.00,145.45,72.73,0.00,990.91,45.45,0.00,45.45,0.00,0.00,0.00,45.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,2109.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,581.82,0.00,0.00,0.00,290.91,0.00,145.45,2363.64,0.00,0.00,945.45,0.00,945.45,0.00,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00,0.00,0.00,0.00,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,1163.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,581.82,0.00,0.00,0.00,290.91,0.00,1490.91,72.73,0.00,990.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,2109.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,581.82,0.00,0.00,0.00,290.91,1345.45,1090.91,1018.18,0.00,0.00,0.00,0.00,945.45,0.00,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00,0.00,0.00,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,1163.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,581.82,0.00,0.00,0.00,1636.36,0.00,145.45,72.73,0.00,990.91,45.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,2109.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,581.82,0.00,0.00,0.00,1236.36,0.00,145.45,2363.64,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00,0.00,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,581.82,0.00,0.00,0.00,290.91,0.00,1490.91,72.73,0.00,990.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,2109.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,581.82,0.00,0.00,0.00,1236.36,1345.45,1090.91,1018.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00,0.00,0.00,945.45,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1927.27,0.00,0.00,0.00,290.91,0.00,145.45,72.73,0.00,990.91,45.45,0.00,45.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2109.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1527.27,0.00,0.00,0.00,290.91,0.00,145.45,2363.64,0.00,0.00,945.45,0.00,945.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00,0.00,945.45,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,581.82,0.00,0.00,0.00,290.91,0.00,1490.91,72.73,0.00,990.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2109.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1527.27,0.00,0.00,0.00,290.91,1345.45,1090.91,1018.18,0.00,0.00,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00,945.45,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,0.00,0.00,1345.45,0.00,0.00,0.00,581.82,0.00,0.00,0.00,290.91,0.00,145.45,72.73,0.00,990.91,45.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2109.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1527.27,0.00,0.00,0.00,1236.36,0.00,145.45,2363.64,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,945.45,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,581.82,0.00,0.00,0.00,290.91,0.00,1490.91,72.73,0.00,990.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2109.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1527.27,0.00,0.00,0.00,1236.36,1345.45,1090.91,1018.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2690.91
1781.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,581.82,0.00,0.00,0.00,290.91,0.00,145.45,72.73,0.00,990.91,45.45,0.00,45.45,0.00,0.00,0.00,45.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,2690.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,581.82,0.00,0.00,0.00,290.91,0.00,145.45,2363.64,0.00,0.00,945.45,0.00,945.45,0.00,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,1745.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,581.82,0.00,0.00,0.00,290.91,0.00,1490.91,72.73,0.00,990.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,2690.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,581.82,0.00,0.00,0.00,290.91,1345.45,1090.91,1018.18,0.00,0.00,0.00,0.00,945.45,0.00,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,1745.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,581.82,0.00,0.00,0.00,1636.36,0.00,145.45,72.73,0.00,990.91,45.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,2690.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,581.82,0.00,0.00,0.00,1236.36,0.00,145.45,2363.64,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00,945.45,0.00,0.00,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,581.82,0.00,0.00,0.00,290.91,0.00,1490.91,72.73,0.00,990.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,2690.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,581.82,0.00,0.00,0.00,1236.36,1345.45,1090.91,1018.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,945.45,0.00,0.00,0.00,945.45,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1927.27,0.00,0.00,0.00,290.91,0.00,145.45,72.73,0.00,990.91,45.45,0.00,45.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2690.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1527.27,0.00,0.00,0.00,290.91,0.00,145.45,2363.64,0.00,0.00,945.45,0.00,945.45,0.00,0.00,0.00,0.00,0.00,0.00,945.45,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,581.82,0.00,0.00,0.00,290.91,0.00,1490.91,72.73,0.00,990.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2690.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1527.27,0.00,0.00,0.00,290.91,1345.45,1090.91,1018.18,0.00,0.00,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00,945.45,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,0.00,0.00,1345.45,0.00,0.00,0.00,581.82,0.00,0.00,0.00,290.91,0.00,145.45,72.73,0.00,990.91,45.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2690.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1527.27,0.00,0.00,0.00,1236.36,0.00,145.45,2363.64,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00,0.00,945.45,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,581.82,0.00,0.00,0.00,290.91,0.00,1490.91,72.73,0.00,990.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2690.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1527.27,0.00,0.00,0.00,1236.36,1345.45,1090.91,1018.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,945.45
36.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,945.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,945.45,0.00,0.00,0.00,0.00,0.00,0.00,581.82,0.00,0.00,0.00,290.91,0.00,145.45,72.73,0.00,990.91,990.91,0.00,990.91,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00,945.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,945.45,0.00,0.00,0.00,0.00,0.00,581.82,0.00,0.00,0.00,290.91,0.00,145.45,2363.64,0.00,0.00,945.45,0.00,945.45,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,0.00,945.45,0.00,0.00,0.00,0.00,581.82,0.00,0.00,0.00,290.91,0.00,2436.36,72.73,0.00,990.91,0.00,0.00,945.45,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,0.00,0.00,945.45,0.00,0.00,0.00,581.82,0.00,0.00,0.00,290.91,1345.45,1090.91,1018.18,0.00,0.00,0.00,0.00,945.45
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00,0.00,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,0.00,0.00,0.00,945.45,0.00,0.00,581.82,0.00,0.00,0.00,2581.82,0.00,145.45,72.73,0.00,990.91,990.91,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00,0.00,0.00,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,0.00,0.00,0.00,0.00,945.45,0.00,581.82,0.00,0.00,0.00,1236.36,0.00,145.45,2363.64,0.00,0.00,945.45
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00,0.00,0.00,0.00,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,0.00,0.00,0.00,0.00,0.00,945.45,581.82,0.00,0.00,0.00,1236.36,0.00,2436.36,72.73,0.00,990.91
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1745.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,945.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1527.27,0.00,0.00,0.00,1236.36,1345.45,1090.91,1018.18,0.00
