105890909.09,105953863.64,105953936.36,0.00,336.36,0.00,0.00,0.00
105953927.27,105890909.09,0.00,105953890.91,0.00,290.91,0.00,0.00
105954000.00,0.00,0.00,105953863.64,105890909.09,0.00,290.91,0.00
109.09,105953890.91,105953818.18,0.00,0.00,105890909.09,0.00,290.91
400.00,0.00,105890909.09,0.00,0.00,105953863.64,105953936.36,0.00
0.00,290.91,0.00,105890909.09,105953927.27,0.00,0.00,105953890.91
0.00,0.00,290.91,0.00,105954000.00,0.00,105890909.09,105953863.64
0.00,0.00,0.00,290.91,109.09,105953890.91,105953818.18,105890909.09
